Namespace(add_features=True, batch_size=32, dataset='parislille', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='Paris_Lille', grid_size=10, k=20, lr=0.001, model='dgcnnseg', model_path='', momentum=0.9, no_cuda=False, num_points=2048, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Namespace(add_features=True, batch_size=32, dataset='parislille', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='Paris_Lille', grid_size=10, k=20, lr=0.001, model='dgcnnseg', model_path='', momentum=0.9, no_cuda=False, num_points=2048, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 176, loss: 1.041995, train acc: 0.647626, train avg acc: 0.204598
Test 176, loss: 0.984421, test acc: 0.679834, test avg acc: 0.219007
Train 177, loss: 1.038252, train acc: 0.653745, train avg acc: 0.207445
Test 177, loss: 0.975321, test acc: 0.687269, test avg acc: 0.219698
Train 178, loss: 1.040295, train acc: 0.648141, train avg acc: 0.204836
Test 178, loss: 0.994366, test acc: 0.663596, test avg acc: 0.212825
Train 179, loss: 1.039304, train acc: 0.648835, train avg acc: 0.204763
Test 179, loss: 0.978389, test acc: 0.680014, test avg acc: 0.218330
Train 180, loss: 1.052783, train acc: 0.644744, train avg acc: 0.202968
Test 180, loss: 0.981292, test acc: 0.666777, test avg acc: 0.210128
Train 181, loss: 1.036155, train acc: 0.651160, train avg acc: 0.206351
Test 181, loss: 1.069120, test acc: 0.638184, test avg acc: 0.210071
Train 182, loss: 1.026606, train acc: 0.650842, train avg acc: 0.205762
Test 182, loss: 0.998320, test acc: 0.668534, test avg acc: 0.218721
Train 183, loss: 1.028731, train acc: 0.658118, train avg acc: 0.208088
Test 183, loss: 0.980358, test acc: 0.679371, test avg acc: 0.213893
Train 184, loss: 1.020052, train acc: 0.664172, train avg acc: 0.210401
Test 184, loss: 1.034327, test acc: 0.630171, test avg acc: 0.186912
Train 185, loss: 1.046977, train acc: 0.647954, train avg acc: 0.204571
Test 185, loss: 1.000673, test acc: 0.681934, test avg acc: 0.217359
Train 186, loss: 1.024900, train acc: 0.655211, train avg acc: 0.207085
Test 186, loss: 0.999333, test acc: 0.658457, test avg acc: 0.215911
Train 187, loss: 1.024540, train acc: 0.650908, train avg acc: 0.205932
Test 187, loss: 0.981030, test acc: 0.664120, test avg acc: 0.215766
Train 188, loss: 1.029181, train acc: 0.651274, train avg acc: 0.205148
Test 188, loss: 0.978522, test acc: 0.673360, test avg acc: 0.217284
Train 189, loss: 1.027792, train acc: 0.653170, train avg acc: 0.206693
Test 189, loss: 0.987838, test acc: 0.673498, test avg acc: 0.206668
Train 190, loss: 1.025245, train acc: 0.658194, train avg acc: 0.208135
Test 190, loss: 1.010627, test acc: 0.644203, test avg acc: 0.193867
Train 191, loss: 1.014561, train acc: 0.656893, train avg acc: 0.207875
Test 191, loss: 0.961897, test acc: 0.682226, test avg acc: 0.221561
Train 192, loss: 1.015818, train acc: 0.654718, train avg acc: 0.206846
Test 192, loss: 1.030487, test acc: 0.640833, test avg acc: 0.192290
Train 193, loss: 1.011322, train acc: 0.661649, train avg acc: 0.209154
Test 193, loss: 1.002174, test acc: 0.639638, test avg acc: 0.213250
Train 194, loss: 1.019991, train acc: 0.659425, train avg acc: 0.209305
Test 194, loss: 0.980401, test acc: 0.675706, test avg acc: 0.208893
Train 195, loss: 1.002102, train acc: 0.666326, train avg acc: 0.211224
Test 195, loss: 0.965999, test acc: 0.681254, test avg acc: 0.220956
Train 196, loss: 1.013309, train acc: 0.658283, train avg acc: 0.207924
Test 196, loss: 1.024680, test acc: 0.645054, test avg acc: 0.198875
Train 197, loss: 1.022634, train acc: 0.659069, train avg acc: 0.209833
Test 197, loss: 0.984447, test acc: 0.665235, test avg acc: 0.203692
Train 198, loss: 1.012054, train acc: 0.660250, train avg acc: 0.209145
Test 198, loss: 0.963807, test acc: 0.681710, test avg acc: 0.214462
Train 199, loss: 1.011392, train acc: 0.665998, train avg acc: 0.211183
Test 199, loss: 0.996418, test acc: 0.654008, test avg acc: 0.202774
Train 200, loss: 1.009184, train acc: 0.657582, train avg acc: 0.208822
Test 200, loss: 0.943771, test acc: 0.685903, test avg acc: 0.214947
Train 201, loss: 1.015032, train acc: 0.655775, train avg acc: 0.207620
Test 201, loss: 0.952720, test acc: 0.693566, test avg acc: 0.225490
Train 202, loss: 0.997599, train acc: 0.669109, train avg acc: 0.211000
Test 202, loss: 0.947232, test acc: 0.697147, test avg acc: 0.225243
Train 203, loss: 0.986335, train acc: 0.673744, train avg acc: 0.213752
Test 203, loss: 0.948860, test acc: 0.677867, test avg acc: 0.219615
Train 204, loss: 0.990345, train acc: 0.668992, train avg acc: 0.212403
Test 204, loss: 0.947928, test acc: 0.701327, test avg acc: 0.223468
Train 205, loss: 0.981157, train acc: 0.673486, train avg acc: 0.213614
Test 205, loss: 0.942772, test acc: 0.688711, test avg acc: 0.223344
Train 206, loss: 1.009299, train acc: 0.660745, train avg acc: 0.209147
Test 206, loss: 0.949883, test acc: 0.694202, test avg acc: 0.221602
Train 207, loss: 0.994628, train acc: 0.667565, train avg acc: 0.212094
Test 207, loss: 0.944665, test acc: 0.686471, test avg acc: 0.220045
Train 208, loss: 0.992890, train acc: 0.670557, train avg acc: 0.212575
Test 208, loss: 0.954913, test acc: 0.686412, test avg acc: 0.224617
Train 209, loss: 0.988172, train acc: 0.672092, train avg acc: 0.214063
Test 209, loss: 0.972080, test acc: 0.669500, test avg acc: 0.220235
Train 210, loss: 0.983227, train acc: 0.674944, train avg acc: 0.213688
Test 210, loss: 0.989942, test acc: 0.647494, test avg acc: 0.193482
Train 211, loss: 0.986575, train acc: 0.670779, train avg acc: 0.212760
Test 211, loss: 0.956642, test acc: 0.674391, test avg acc: 0.210230
Train 212, loss: 0.995460, train acc: 0.669498, train avg acc: 0.212201
Test 212, loss: 0.936168, test acc: 0.693475, test avg acc: 0.218253
Train 213, loss: 0.980355, train acc: 0.674534, train avg acc: 0.214075
Test 213, loss: 0.922828, test acc: 0.696282, test avg acc: 0.220764
Train 214, loss: 0.986496, train acc: 0.671660, train avg acc: 0.213155
Test 214, loss: 0.926067, test acc: 0.698405, test avg acc: 0.219774
Train 215, loss: 0.983726, train acc: 0.672020, train avg acc: 0.212551
Test 215, loss: 0.927177, test acc: 0.705103, test avg acc: 0.224038
Train 216, loss: 0.981100, train acc: 0.672845, train avg acc: 0.213246
Test 216, loss: 0.934774, test acc: 0.695131, test avg acc: 0.219976
Train 217, loss: 0.980242, train acc: 0.675132, train avg acc: 0.213864
Test 217, loss: 0.949271, test acc: 0.673505, test avg acc: 0.208044
Train 218, loss: 0.974987, train acc: 0.675771, train avg acc: 0.215366
Test 218, loss: 0.957459, test acc: 0.662670, test avg acc: 0.201094
Train 219, loss: 0.988926, train acc: 0.674168, train avg acc: 0.214534
Test 219, loss: 0.951208, test acc: 0.674516, test avg acc: 0.208251
Train 220, loss: 0.989403, train acc: 0.666644, train avg acc: 0.211644
Test 220, loss: 0.923646, test acc: 0.694881, test avg acc: 0.219820
Train 221, loss: 0.972795, train acc: 0.677971, train avg acc: 0.215509
Test 221, loss: 0.928641, test acc: 0.684582, test avg acc: 0.211860
Train 222, loss: 0.973676, train acc: 0.677427, train avg acc: 0.214583
Test 222, loss: 0.932711, test acc: 0.686190, test avg acc: 0.216217
Train 223, loss: 0.967402, train acc: 0.676764, train avg acc: 0.215218
Test 223, loss: 0.917627, test acc: 0.703550, test avg acc: 0.225088
Train 224, loss: 0.962167, train acc: 0.677305, train avg acc: 0.214856
Test 224, loss: 0.910310, test acc: 0.696555, test avg acc: 0.223015
Train 225, loss: 0.966102, train acc: 0.681686, train avg acc: 0.216262
Test 225, loss: 0.947021, test acc: 0.672971, test avg acc: 0.208368
Train 226, loss: 0.959318, train acc: 0.680486, train avg acc: 0.216841
Test 226, loss: 0.951418, test acc: 0.676940, test avg acc: 0.207850
Train 227, loss: 0.966811, train acc: 0.680122, train avg acc: 0.216022
Test 227, loss: 0.918701, test acc: 0.695015, test avg acc: 0.225970
Train 228, loss: 0.965917, train acc: 0.678225, train avg acc: 0.215147
Test 228, loss: 0.930690, test acc: 0.691159, test avg acc: 0.218179
Train 229, loss: 0.972959, train acc: 0.679005, train avg acc: 0.215842
Test 229, loss: 0.922180, test acc: 0.706198, test avg acc: 0.230065
Train 230, loss: 0.973777, train acc: 0.678819, train avg acc: 0.215713
Test 230, loss: 0.927127, test acc: 0.697441, test avg acc: 0.225029
Train 231, loss: 0.970874, train acc: 0.676940, train avg acc: 0.215035
Test 231, loss: 0.923695, test acc: 0.696362, test avg acc: 0.224292
Train 232, loss: 0.963128, train acc: 0.677741, train avg acc: 0.215039
Test 232, loss: 0.919946, test acc: 0.694706, test avg acc: 0.220354
Train 233, loss: 0.964604, train acc: 0.679015, train avg acc: 0.216155
Test 233, loss: 0.929700, test acc: 0.684002, test avg acc: 0.213802
Train 234, loss: 0.965065, train acc: 0.680748, train avg acc: 0.216059
Test 234, loss: 0.923991, test acc: 0.702565, test avg acc: 0.222934
Train 235, loss: 0.962693, train acc: 0.676680, train avg acc: 0.215578
Test 235, loss: 0.907487, test acc: 0.704707, test avg acc: 0.226188
Train 236, loss: 0.965143, train acc: 0.678967, train avg acc: 0.216100
Test 236, loss: 0.917818, test acc: 0.699531, test avg acc: 0.220004
Train 237, loss: 0.957798, train acc: 0.684687, train avg acc: 0.217851
Test 237, loss: 0.929983, test acc: 0.680605, test avg acc: 0.210884
Train 238, loss: 0.956064, train acc: 0.682553, train avg acc: 0.216511
Test 238, loss: 0.909602, test acc: 0.694471, test avg acc: 0.218981
Train 239, loss: 0.962955, train acc: 0.682624, train avg acc: 0.216651
Test 239, loss: 0.949296, test acc: 0.671512, test avg acc: 0.205178
Train 240, loss: 0.951086, train acc: 0.685156, train avg acc: 0.218228
Test 240, loss: 0.904301, test acc: 0.704794, test avg acc: 0.222970
Train 241, loss: 0.956407, train acc: 0.685205, train avg acc: 0.217346
Test 241, loss: 0.922839, test acc: 0.685905, test avg acc: 0.214335
Train 242, loss: 0.954755, train acc: 0.683256, train avg acc: 0.216995
Test 242, loss: 0.914653, test acc: 0.696345, test avg acc: 0.218605
Train 243, loss: 0.955374, train acc: 0.682730, train avg acc: 0.217717
Test 243, loss: 0.916494, test acc: 0.690648, test avg acc: 0.215549
Train 244, loss: 0.949164, train acc: 0.687365, train avg acc: 0.218786
Test 244, loss: 0.923051, test acc: 0.689684, test avg acc: 0.214317
Train 245, loss: 0.958678, train acc: 0.681067, train avg acc: 0.216144
Test 245, loss: 0.925893, test acc: 0.686283, test avg acc: 0.215266
Train 246, loss: 0.960669, train acc: 0.679265, train avg acc: 0.215622
Test 246, loss: 0.910918, test acc: 0.696429, test avg acc: 0.221563
Train 247, loss: 0.954053, train acc: 0.685151, train avg acc: 0.218127
Test 247, loss: 0.927057, test acc: 0.682882, test avg acc: 0.213132
Train 248, loss: 0.964472, train acc: 0.678447, train avg acc: 0.215560
Test 248, loss: 0.908104, test acc: 0.704369, test avg acc: 0.227245
Train 249, loss: 0.957468, train acc: 0.680093, train avg acc: 0.215612
Test 249, loss: 0.895386, test acc: 0.714788, test avg acc: 0.227885
Namespace(add_features=False, batch_size=32, dataset='parislille', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='Paris_Lille', grid_size=10, k=20, lr=0.001, model='dgcnnseg', model_path='', momentum=0.9, no_cuda=False, num_points=2048, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 1.494856, train acc: 0.359647, train avg acc: 0.114459
Test 0, loss: 1.414616, test acc: 0.344673, test avg acc: 0.099826
Train 1, loss: 1.427054, train acc: 0.372544, train avg acc: 0.118791
Test 1, loss: 1.393098, test acc: 0.406416, test avg acc: 0.140171
Train 2, loss: 1.408606, train acc: 0.379741, train avg acc: 0.120212
Test 2, loss: 1.398719, test acc: 0.388030, test avg acc: 0.135384
Train 3, loss: 1.407532, train acc: 0.385370, train avg acc: 0.125081
Test 3, loss: 1.440007, test acc: 0.378245, test avg acc: 0.103597
Train 4, loss: 1.399016, train acc: 0.389908, train avg acc: 0.123806
Test 4, loss: 1.394068, test acc: 0.397079, test avg acc: 0.136120
Train 5, loss: 1.397198, train acc: 0.384953, train avg acc: 0.123729
Test 5, loss: 1.350296, test acc: 0.417927, test avg acc: 0.139958
Train 6, loss: 1.388903, train acc: 0.405589, train avg acc: 0.128463
Test 6, loss: 1.368267, test acc: 0.399634, test avg acc: 0.138034
Train 7, loss: 1.395951, train acc: 0.401141, train avg acc: 0.127498
Test 7, loss: 1.386504, test acc: 0.385659, test avg acc: 0.112095
Train 8, loss: 1.376479, train acc: 0.422846, train avg acc: 0.133518
Test 8, loss: 1.393236, test acc: 0.425070, test avg acc: 0.141546
Train 9, loss: 1.379540, train acc: 0.411012, train avg acc: 0.130809
Test 9, loss: 1.446727, test acc: 0.399562, test avg acc: 0.139697
Train 10, loss: 1.391616, train acc: 0.409341, train avg acc: 0.131214
Test 10, loss: 1.365052, test acc: 0.422310, test avg acc: 0.140766
Train 11, loss: 1.373066, train acc: 0.417469, train avg acc: 0.134726
Test 11, loss: 1.355193, test acc: 0.443047, test avg acc: 0.151985
Train 12, loss: 1.380165, train acc: 0.415951, train avg acc: 0.133901
Test 12, loss: 1.371926, test acc: 0.433472, test avg acc: 0.142919
Train 13, loss: 1.367929, train acc: 0.425454, train avg acc: 0.135225
Test 13, loss: 1.450857, test acc: 0.401234, test avg acc: 0.140575
Train 14, loss: 1.367871, train acc: 0.424928, train avg acc: 0.136381
Test 14, loss: 1.320928, test acc: 0.434155, test avg acc: 0.143915
Train 15, loss: 1.365321, train acc: 0.430610, train avg acc: 0.137507
Test 15, loss: 1.345332, test acc: 0.437423, test avg acc: 0.143952
Train 16, loss: 1.367208, train acc: 0.435142, train avg acc: 0.138887
Test 16, loss: 1.344929, test acc: 0.443630, test avg acc: 0.143197
Train 17, loss: 1.363733, train acc: 0.425679, train avg acc: 0.136633
Test 17, loss: 1.359460, test acc: 0.459881, test avg acc: 0.151731
Train 18, loss: 1.351503, train acc: 0.444836, train avg acc: 0.143207
Test 18, loss: 1.359791, test acc: 0.414117, test avg acc: 0.138140
Train 19, loss: 1.336759, train acc: 0.458389, train avg acc: 0.146180
Test 19, loss: 1.465956, test acc: 0.390935, test avg acc: 0.135892
Train 20, loss: 1.346508, train acc: 0.450156, train avg acc: 0.143520
Test 20, loss: 1.335003, test acc: 0.442628, test avg acc: 0.152330
Train 21, loss: 1.335755, train acc: 0.458954, train avg acc: 0.145510
Test 21, loss: 1.316481, test acc: 0.448799, test avg acc: 0.157243
Train 22, loss: 1.350408, train acc: 0.439799, train avg acc: 0.141676
Test 22, loss: 1.323981, test acc: 0.449825, test avg acc: 0.146231
Train 23, loss: 1.339340, train acc: 0.455315, train avg acc: 0.144530
Test 23, loss: 1.408345, test acc: 0.383025, test avg acc: 0.138769
Train 24, loss: 1.342959, train acc: 0.446912, train avg acc: 0.143087
Test 24, loss: 1.585800, test acc: 0.440606, test avg acc: 0.146059
Train 25, loss: 1.339110, train acc: 0.449468, train avg acc: 0.143517
Test 25, loss: 1.311291, test acc: 0.471656, test avg acc: 0.162953
Train 26, loss: 1.327138, train acc: 0.464016, train avg acc: 0.148691
Test 26, loss: 1.291982, test acc: 0.450475, test avg acc: 0.141738
Train 27, loss: 1.325697, train acc: 0.464589, train avg acc: 0.150060
Test 27, loss: 1.330156, test acc: 0.452559, test avg acc: 0.156596
Train 28, loss: 1.342771, train acc: 0.455144, train avg acc: 0.145708
Test 28, loss: 1.315824, test acc: 0.434202, test avg acc: 0.142507
Train 29, loss: 1.330081, train acc: 0.459136, train avg acc: 0.148451
Test 29, loss: 1.315131, test acc: 0.453700, test avg acc: 0.144505
Train 30, loss: 1.336684, train acc: 0.450811, train avg acc: 0.144293
Test 30, loss: 1.307598, test acc: 0.454427, test avg acc: 0.133938
Train 31, loss: 1.330849, train acc: 0.455438, train avg acc: 0.146199
Test 31, loss: 1.338524, test acc: 0.455480, test avg acc: 0.135262
Train 32, loss: 1.321457, train acc: 0.467985, train avg acc: 0.150584
Test 32, loss: 1.318609, test acc: 0.446734, test avg acc: 0.136751
Train 33, loss: 1.332629, train acc: 0.457795, train avg acc: 0.146919
Test 33, loss: 1.401183, test acc: 0.425693, test avg acc: 0.120030
Train 34, loss: 1.337570, train acc: 0.458218, train avg acc: 0.147322
Test 34, loss: 1.291940, test acc: 0.485840, test avg acc: 0.162373
Train 35, loss: 1.323742, train acc: 0.451136, train avg acc: 0.143998
Test 35, loss: 1.488804, test acc: 0.418858, test avg acc: 0.122591
Train 36, loss: 1.316328, train acc: 0.477290, train avg acc: 0.152052
Test 36, loss: 1.327823, test acc: 0.453832, test avg acc: 0.150781
Train 37, loss: 1.317470, train acc: 0.462865, train avg acc: 0.149507
Test 37, loss: 1.292249, test acc: 0.471342, test avg acc: 0.153960
Train 38, loss: 1.332094, train acc: 0.454221, train avg acc: 0.145303
Test 38, loss: 1.301803, test acc: 0.486067, test avg acc: 0.155214
Train 39, loss: 1.332684, train acc: 0.451581, train avg acc: 0.144746
Test 39, loss: 1.315251, test acc: 0.435711, test avg acc: 0.128615
Train 40, loss: 1.324523, train acc: 0.456615, train avg acc: 0.147067
Test 40, loss: 1.305190, test acc: 0.443601, test avg acc: 0.140509
Train 41, loss: 1.314848, train acc: 0.469162, train avg acc: 0.150973
Test 41, loss: 1.333654, test acc: 0.448181, test avg acc: 0.141906
Train 42, loss: 1.327100, train acc: 0.452180, train avg acc: 0.145550
Test 42, loss: 1.389334, test acc: 0.456292, test avg acc: 0.143656
Train 43, loss: 1.324735, train acc: 0.467500, train avg acc: 0.149125
Test 43, loss: 1.325658, test acc: 0.452789, test avg acc: 0.134918
Train 44, loss: 1.317425, train acc: 0.476172, train avg acc: 0.153011
Test 44, loss: 1.286584, test acc: 0.483046, test avg acc: 0.157673
Train 45, loss: 1.325227, train acc: 0.464979, train avg acc: 0.148613
Test 45, loss: 1.252368, test acc: 0.496050, test avg acc: 0.160705
Train 46, loss: 1.317652, train acc: 0.466486, train avg acc: 0.149477
Test 46, loss: 1.332961, test acc: 0.420199, test avg acc: 0.145450
Train 47, loss: 1.324265, train acc: 0.461419, train avg acc: 0.148170
Test 47, loss: 1.327151, test acc: 0.449373, test avg acc: 0.141738
Train 48, loss: 1.303224, train acc: 0.475841, train avg acc: 0.153408
Test 48, loss: 1.311102, test acc: 0.462678, test avg acc: 0.145844
Train 49, loss: 1.313570, train acc: 0.458031, train avg acc: 0.147949
Test 49, loss: 1.257375, test acc: 0.494183, test avg acc: 0.164904
Train 50, loss: 1.307208, train acc: 0.468467, train avg acc: 0.149027
Namespace(add_features=False, batch_size=32, dataset='parislille', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='Paris_Lille', grid_size=10, k=20, lr=0.001, model='dgcnnseg', model_path='', momentum=0.9, no_cuda=False, num_points=2048, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
